,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr,Five_Day_Observation_Outcome
397,2013-12-17,54.7599983215332,55.18000030517578,54.2400016784668,54.86000061035156,78751000,0,0,-835474240.8760927,2131998500,0.17315824649163072,55845883.554072395,88.25233709293842,1.1996033369346204,1.6869015723721505,2318904.1656118874,619.1753190152122,50.25095079566233,1.7352523637424497,48.54550018310547,54.13674917223276,42.95425119397817,23.035086539588807,1.0646770908901777,1.0,0.0,50.53633346557618,52.1703338623047,48.90233306884762,6.46663611970019,1.8230312408221825,1.0,0.0,43.54999923706055,55.18000030517578,49.364999771118164,23.956908517264885,0.9724849814759237,2.507410881918142,1.3852977847975794,0.5139943225735952,0.8713034622239841,50.08166694641113,48.31769253657414,50.870003235905806,49.484705451108226,27.740908994314566,32.80325860001002,13.138613483962311,1.4058825387515392,0.5144797090059473,0.8914028297455919,0.10884187084864719,23.9129724714367,194.23688187318066,-1.4854988098144446,30.45175109188468,-20.392648988068853,50.84440007995353,51.44499969482422,49.364999771118164,50.40499973297119,49.364999771118164,49.670000076293945,47.35500144958496,100.0,40.0,60.0,48.95593489972664,,0.0,0.0,99.9023437518117,71.49062217446829,1.0,1.0,0.9787426119239276,20.971059473908127,69.39119759133489,96.68394151061987,96.19117882453742,-3.316058489380124,3.9603530435001133,51.87656672808339,16.698580236329473,2.4989104822915786,-5.588906604137454,8.087817086429034,1.9513086977576588,1.9325147612638371,43.499872527444026,1
398,2013-12-18,54.86000061035156,55.88999938964844,53.75,55.56999969482422,76003000,0,0,-782201094.8408834,2208001500,0.21832334148440743,55576765.9630871,88.83145747598566,0.3097208758712015,1.4846087921367845,2520307.263807255,627.1886967902375,50.903093289143186,1.7757270663330487,49.0060001373291,55.27714528224346,42.734854992414746,25.59337684096143,1.0233493569207412,1.0,0.0,51.2550001780192,52.85200030008953,49.65800005594885,6.231587616910076,1.8509703152718275,1.0,0.0,43.54999923706055,55.88999938964844,49.71999931335449,25.18059037262297,0.9740680963640742,2.09730118866096,1.6576116265211596,0.7427177833631081,0.9148938431580514,50.790833473205566,48.6780771108774,51.593079614200946,49.935467987679786,29.077499025851875,32.83553835239467,12.005469157217966,1.2813854186431677,0.5264070327817881,0.7549783858613796,0.17793432459099495,23.997032637080785,163.83036412346343,-2.276000595092775,46.452330100663275,-9.17979180003093,55.6321219006942,51.79999923706055,49.71999931335449,50.75999927520752,49.71999931335449,49.47749996185303,47.81500053405762,100.0,36.0,64.0,50.07626667270749,,0.0,0.0,99.95117187590584,73.00883285696207,1.0,1.0,0.9999999999999994,25.06525945063039,70.35182591916322,96.67705442023541,95.68654634945285,-3.322945579764598,4.789294276517978,52.730829995452936,18.08329382319793,3.145866758379982,-3.841951931633967,6.987818690013949,1.294201743662926,1.2858985165015824,45.35705037984825,1
399,2013-12-19,54.33000183105469,55.18999862670898,53.95000076293945,55.04999923706055,89753200,0,0,-712714693.0122857,2118248300,0.3049604952710595,40969841.527538314,79.19824987269526,-0.3453909898949401,1.2931284867149277,143759.82188462175,627.1886967902375,51.38354089725527,1.7601542528882206,49.43700008392334,56.11255606145704,42.76144410638963,27.006314971383393,0.9204143573979093,0.0,0.0,51.89766680399576,53.535666529337576,50.25966707865393,6.312421448648656,1.46225059879267,1.0,0.0,43.54999923706055,55.88999938964844,49.71999931335449,24.961061819365522,0.9319286756725259,1.8087905504192412,1.8105912480326083,0.9562924762970082,0.8542987717356001,51.48416678110758,49.002692442673904,52.12491340233319,50.314322154300584,30.318618340850804,30.678510633216245,11.216807510317564,1.2233333232667736,0.5804167460732869,0.6429165771934867,0.24402513686242575,23.965621458568073,130.48917144765048,-0.8170011520385643,62.953572696363636,3.5604922078235566,59.39308048854008,51.81500053405762,49.71999931335449,50.767499923706055,49.71999931335449,49.47749996185303,47.94500160217285,96.0,32.0,64.0,51.23901321609568,,0.0,0.0,99.97558593795293,70.06589170799786,0.8897570012674708,0.9632523337558236,0.9877507779186073,27.507342496408427,69.81314726688865,91.27725794995894,94.87941796027155,-8.722742050041058,5.273823681999659,53.21555089158965,17.80440782436621,5.131870638066462,-2.0471874176938814,7.179058055760343,-0.9357575321565226,-0.9401632490432021,43.99686083239829,1
400,2013-12-20,54.93000030517578,55.1500015258789,54.22999954223633,55.11999893188477,239824000,0,0,-488532707.3339479,2358072300,0.44287407851533894,37515236.568107866,83.10597288380416,0.046034179287102135,1.2883134773182525,-534920.3394480521,627.1886967902375,52.34462222338757,1.6761390259636557,49.85799999237061,56.8447836617072,42.87121632303402,28.026730596517,0.8765680453659876,0.0,0.0,52.54633356730143,54.108333460489916,50.984333674112925,5.945228856692289,1.3238366006958404,1.0,0.0,43.54999923706055,55.88999938964844,49.71999931335449,24.750291135777985,0.937601260272093,1.4791224765688393,1.9153975795955631,1.1481134969567193,0.7672840826388438,52.025833447774254,49.2492308983436,52.58569579149498,50.670298211899414,31.471086276206954,29.493567230590735,10.78356346477774,1.248730975934654,0.5896785343431634,0.6590524415914907,0.3048456446063237,23.916665112220212,115.23784449486638,-1.5179998397827177,80.12883705067082,17.567138165661365,62.56169888500946,52.21500015258789,49.71999931335449,50.96749973297119,49.71999931335449,49.47749996185303,48.135000228881836,92.0,28.000000000000004,64.0,52.16921045080623,,0.0,0.0,99.98779296897646,70.23979953480497,0.8962716134733658,0.9286762049136122,0.963976179556478,29.51988604675456,75.68005550372341,92.00414981974276,93.31948739664585,-7.995850180257226,5.616500248628505,53.688993940725545,13.36898425091764,20.258603102688653,2.413970686382626,17.844632416306027,0.12715657728310514,0.12707580177435673,44.1799623120279,1
401,2013-12-23,55.5,58.31999969482422,55.45000076293945,57.77000045776367,98297000,0,0,-427910477.4564835,2456369300,0.48275042414333463,69368374.19970934,86.6804337594678,6.408788446883326,1.7774838156447594,5030772.110314166,657.3420174672214,52.908854521123665,1.8285251996612346,50.435000038146974,58.00935827171671,42.86064180457724,30.036118678857132,0.9841994657123427,0.0,0.0,53.412666829427074,55.13866666158041,51.68666699727372,6.462885808212168,1.7622636303795087,1.0,0.0,43.54999923706055,58.31999969482422,50.93499946594238,29.285219483676507,0.9627624089360507,0.8012099587660526,2.187079042803653,1.355906606126106,0.8311724366775468,52.8116668065389,49.586923159085785,53.38328112476708,51.19620208196343,33.54505480483679,38.28662593763285,9.420589892762273,1.2599304586536473,0.5009641193427783,0.758966339310869,0.3693756100106488,24.120074489832636,141.47798949278695,-2.495001411437997,101.94209384192938,32.531202025203484,69.4108918167259,53.66499900817871,50.93499946594238,52.29999923706055,50.93499946594238,49.1850004196167,48.135000228881836,100.0,24.0,76.0,52.91336823857468,,0.0,0.0,99.99389648448823,75.93886422997257,1.0,0.9286762049136122,0.9402015811943487,33.33099344253376,75.61994355372101,95.43947616557809,92.90696131176007,-4.560523834421914,6.017206192016602,54.80831673817844,19.507654686407662,18.456579155163972,5.622492380138896,12.834086775025076,4.807695169141191,4.69570103896686,51.11169539497284,0
402,2013-12-24,58.27000045776367,58.58000183105469,56.90999984741211,57.959999084472656,46617800,0,0,-415907204.0531151,2502987100,0.5261872162787811,60723937.59692145,86.63249080453087,3.080803309510396,1.7708211134328984,4879140.492749465,659.5039367957178,53.375178256553276,1.812672878059369,51.092000007629395,58.88069586567799,43.303304149580796,30.488905726475917,0.9408953181645989,0.0,0.0,54.209000142415356,55.879000218709315,52.539000066121375,6.16133878841751,1.623053524159547,1.0,0.0,43.54999923706055,58.58000183105469,51.06500053405762,29.417526406775547,0.9587489927094371,0.7724681200133721,2.3901674979571013,1.562758784492305,0.8274087134647963,53.646666844685875,49.931153957660385,54.0873915801064,51.6972240821493,35.53479667132298,36.77989308021981,8.795775720513213,1.3280190610159908,0.5364685913172099,0.7915504696987808,0.43329604026776214,24.171307135644216,133.7891987434708,-2.251999855041504,121.62140811130486,48.765519464700255,72.8558886466046,54.6200008392334,51.06500053405762,52.84250068664551,51.06500053405762,49.1850004196167,48.30000114440918,100.0,20.0,80.0,53.994694529824585,,0.0,0.0,99.99694824224412,76.28945326133615,1.0,0.9654238711577886,0.9409254269950037,36.45417159331895,72.07994865981718,94.29620432453906,93.91327676995344,-5.703795675460939,6.36244141073788,55.61873543273705,20.901127961612417,12.517397507776836,7.001473405666484,5.515924102110352,0.32888804778163916,0.3283483939560128,51.608683699927106,0
403,2013-12-26,58.31999969482422,58.38000106811523,57.36999893188477,57.72999954223633,55101000,0,0,-431728299.7451604,2447886100,0.4793965733747246,50238631.54353783,86.86171266888752,0.23828865189821213,1.683748406042174,-65333.95783633497,659.5039367957178,53.77904294610926,1.7324058038764776,51.68400001525879,59.59995685012367,43.76804318039391,30.632136957386553,0.8818868428102502,0.0,0.0,55.0196667989095,56.614666875203454,53.42466672261552,5.7979270653292305,1.349634048176469,1.0,0.0,45.52999877929688,58.58000183105469,52.05500030517578,25.249599581891925,0.9348657402264847,0.688813837781237,2.5036964665974253,1.7509463209133291,0.7527501456840962,54.38750012715658,50.38884617732121,54.64779280504946,52.14409633845204,37.38241411877444,35.25686989241248,8.431550344765757,1.2801739936416705,0.544914844860954,0.7352591487807165,0.49191267840788394,24.201166315448983,119.57152687145803,-1.434000015258789,139.370999080436,65.83938269309112,73.53161638734488,54.96000099182129,51.06500053405762,53.01250076293945,51.06500053405762,49.1850004196167,48.6150016784668,96.0,16.0,80.0,54.9117559900706,,0.0,0.0,99.99847412112206,74.86733482389302,0.9428329900570379,0.9809443300190126,0.9583481353634705,38.56380920902671,71.24018994680986,92.18029370704957,93.9719913990557,-7.8197062929504275,6.7294708812938,56.31669589581236,18.2022918957288,8.26870228327072,7.254919181187332,1.013783102083388,-0.39682461330118324,-0.3976140513181292,51.007063127103855,0
404,2013-12-27,57.47999954223633,57.68000030517578,55.25,55.43999862670898,60466000,0,0,-482738780.7988334,2387420100,0.4169706448880135,23280656.271850035,81.79797432873363,-5.666490357406197,1.2049389789706093,-2617185.3618091946,659.5039367957178,54.0980315666323,1.8071651777124629,52.1314998626709,59.83132645338267,44.43167327195913,29.540015579813705,0.714842420479254,0.0,0.0,55.48000005086262,57.17700017293295,53.78299992879228,6.117520261407965,0.4882140774083047,0.0,0.0,46.2599983215332,58.58000183105469,52.420000076293945,23.63255141704316,0.7451296826401903,1.2980758968893453,2.3814333750730228,1.877043731745268,0.5043896433277548,54.82000001271566,50.73807687025804,54.76967062376632,52.388237248693294,37.06383952351168,31.777289352925493,16.03601611898551,1.1944763717800246,0.6102799273349295,0.5841964444450951,0.534034164019712,24.361269025465507,78.9107152056651,-2.7514987945556726,148.89771916061585,82.60446977960513,66.29324938101072,55.7450008392334,51.06500053405762,53.40500068664551,51.06500053405762,49.035000801086426,48.630001068115234,92.0,12.0,80.0,,58.58000183105469,0.0,1.0,99.99923706056103,62.39579794608936,0.33824102345737306,0.7603580045048036,0.9022420685605343,36.46846542252259,62.843915935307976,71.03318117946631,85.83655973701843,-28.966818820533693,6.87670623554903,56.24355099832733,10.328355476037766,5.245223451609956,6.852980035271857,-1.6077565836619012,-3.966743346069046,-4.047563103256646,45.01700049841517,0
405,2013-12-30,54.93000030517578,55.18000030517578,53.43000030517578,53.709999084472656,68307000,0,0,-529187636.0931972,2319113100,0.3658455011943997,3073265.5570805483,76.69983579027692,-5.533839479074167,0.8571795465712232,-4530044.048566362,659.5039367957178,54.26513025454479,1.8274484920945362,52.46649990081787,59.8211450843919,45.111854717243844,28.035585363907156,0.584538353150743,0.0,0.0,55.61866671244303,57.274666849772146,53.96266657511389,5.95483579601395,-0.07628848722462986,0.0,1.0,46.2599983215332,58.58000183105469,52.420000076293945,23.48165692929982,0.6047076818753938,2.350648428879267,2.120498700280656,1.9257347254523458,0.19476397482831032,55.180833180745445,51.018076823307915,54.606644233105754,52.4861455328251,35.436401634667725,29.25704645779865,21.945475308152655,1.1154561716894944,0.6893854956555799,0.42607067603391446,0.5552682224277559,24.575899809613873,35.53444458606609,-0.636498069763185,153.6869882503468,98.38952215380164,55.29746609654515,56.005001068115234,51.06500053405762,53.535000801086426,51.06500053405762,48.96000099182129,48.630001068115234,88.0,8.0,80.0,,58.51340179443359,0.0,0.0,61.80029348698736,54.94880609754611,0.0,0.42702467117147025,0.7227756685650949,32.109680810635375,55.23384472072653,51.49400097115193,71.56915861922272,-48.50599902884807,6.612794438530422,56.223857301957324,8.768728073506093,3.5439372410998997,6.191171476437466,-2.6472342353375664,-3.1204898720954666,-3.170214323927034,40.4917596850455,1
406,2013-12-31,54.11999893188477,54.86000061035156,53.90999984741211,54.6500015258789,43076200,0,0,-505155552.50963396,2362189300,0.37549580752563194,8418760.92985527,76.31410783287504,0.17643150639065192,0.5673952777451875,-1377617.3949490897,671.046206787754,54.52821340219008,1.7597037954729733,52.84599990844727,59.81896307748843,45.87303673940611,26.38974825387513,0.6293568870004297,0.0,0.0,55.69200007120768,57.28400026957195,54.099999872843384,5.717159363387035,0.17273919111336186,0.0,0.0,46.2599983215332,58.58000183105469,52.420000076293945,23.313029426759265,0.6810065596054014,2.802693379254124,1.966883423899887,1.9339644651418542,0.032918958758032746,55.415833155314125,51.323846083420975,54.61331458584009,52.6464311619402,33.92520930931262,27.893960818614566,20.923035730023674,1.100116320862025,0.7508730725938113,0.34924324826821374,0.5642595846028063,24.696399842893666,38.07166400780043,0.4739997863769503,158.0741917628092,112.56979333945992,45.50439842334927,56.005001068115234,51.06500053405762,53.535000801086426,51.06500053405762,48.96000099182129,48.630001068115234,84.0,4.0,80.0,,58.31006573486328,0.0,0.0,30.90014674349368,57.88971386598382,0.13780780619566807,0.15868294321768028,0.44868853963131744,29.500458365066713,55.59916983879112,58.93418114982181,60.4871211001468,-41.06581885017819,5.8847061718211435,56.20367347084362,5.440863583251059,-0.5090122242830668,4.851134736293361,-5.360146960576428,1.7501442141673706,1.7350055671863096,42.950568088555244,1
407,2014-01-02,54.83000183105469,55.22000122070313,54.18999862670898,54.709999084472656,43195500,0,0,-504736250.16971195,2405384800,0.37367264388863364,7586312.87448118,81.12059944538096,0.7630436405326556,0.5769842469849682,801317.8446707391,671.046206787754,54.80753099631852,1.6867336753250914,53.24499988555908,59.66366157781314,46.82633819330503,24.10991344182499,0.6141203002396523,0.0,0.0,55.68666661580404,57.28766721089683,54.08566602071122,5.750032071908696,0.19498214606386322,0.0,0.0,46.2599983215332,58.58000183105469,52.420000076293945,23.13832948821711,0.6858764899221734,3.1443339876637006,1.8289010790004951,1.9129517879135824,-0.0840507089130873,55.53166643778483,51.64999991196852,54.62818912409125,52.799288045090755,32.712818715479195,28.197472500792514,20.023224789797816,1.09544724193936,0.7292331743927231,0.3662140675466369,0.5637929242130181,24.63612012737259,37.94130424343676,0.5650014877319407,157.97042206903166,124.96069244705642,33.00972962197524,56.005001068115234,51.06500053405762,53.535000801086426,51.06500053405762,48.96000099182129,48.630001068115234,80.0,4.0,76.0,,58.11486311767578,0.0,0.0,15.45007337174684,58.07782227703031,0.14662236601678072,0.0948100574041495,0.22683922393109943,27.5138402874553,54.50810465013027,51.13634119568573,53.85484110555328,-48.86365880431427,5.038323649238137,56.195464184657204,2.606900595656539,-3.878652353985209,3.105177318237647,-6.983829672222856,0.10978509957653149,0.10972487980689394,43.10750651207647,1
408,2014-01-03,55.02000045776367,55.6500015258789,54.52999877929688,54.56000137329102,38246200,0,0,-540933374.4617808,2367138600,0.31777200708886266,5683004.9693560125,80.2906591021915,1.1274357028472408,0.4973031302598784,-57436.89918038868,669.2064079063856,55.08695639858017,1.6300605824507841,53.5420000076294,59.6176975517654,47.46630246349339,22.69507132072114,0.583776501238459,0.0,0.0,55.671000035603846,57.17000096638999,54.171999104817665,5.38521287502467,0.12942028937562652,0.0,0.0,47.709999084472656,58.58000183105469,53.14500045776367,20.30182425952173,0.6301748443414409,3.513514337245849,1.6879874463041418,1.8679589195916946,-0.1799714732875528,55.59416643778483,52.02461536114033,54.61769870089122,52.929711254587076,31.815712097141816,28.686298518968627,19.063188673655233,1.1005537241475956,0.8027267517288051,0.2978269724187904,0.5553333062249804,24.468698082915026,38.27596663650218,1.3180006027221651,156.6712358434018,135.37376613006066,21.297469713341144,56.005001068115234,51.06500053405762,53.535000801086426,51.06500053405762,48.11500072479248,48.630001068115234,76.0,4.0,72.0,,57.92746860517578,0.0,0.0,7.72503668587342,57.38762379123297,0.11428039997891659,0.13290352406378836,0.12879884156187213,25.707412546157432,43.82624728250159,44.47514467130657,51.51522233893815,-55.52485532869343,4.255147249558391,56.16636383565429,1.3937929397122593,-7.262969461874952,1.0315479622151276,-8.29451742409008,-0.2741687327576736,-0.27454526360517484,42.71515047499119,1
409,2014-01-06,54.41999816894531,57.2599983215332,54.04999923706055,57.20000076293945,68852600,0,0,-474654599.43438864,2435991200,0.35325526020923564,30838407.3988348,80.1309763521341,2.6340981669016825,0.4884908810571999,3226717.44339016,669.2064079063856,55.33446063639346,1.7880544326529715,53.98500003814697,59.763679640483936,48.20632043581001,21.408463826076225,0.7781777971815826,0.0,0.0,55.815000025431324,57.51100107828778,54.11899897257483,6.0772231553658145,0.9083136431948188,0.0,0.0,47.709999084472656,58.58000183105469,53.14500045776367,20.135227820507644,0.8730450120126085,3.53094816012067,1.7689469452598132,1.8481565247253182,-0.079209579465505,55.78916645050049,52.45961541395921,55.01497594120633,53.24602899594652,31.749966747945482,31.453918813616006,16.60575069384753,1.048939500508187,0.8038336139126272,0.24510588659555976,0.5510422295194761,24.58419490888128,68.31724854135439,1.5849996566772475,158.64350485063363,144.0976181078343,14.545886742799325,56.005001068115234,52.05500030517578,54.03000068664551,51.06500053405762,47.85749912261963,48.630001068115234,72.0,12.0,60.0,,57.747569873175784,0.0,0.0,15.29647076334204,65.22152500946603,0.48136866858237853,0.24742381152602522,0.1583791309979871,26.525266865617215,52.60962207020486,75.6613653382061,57.090950401732904,-24.338634661793904,3.8915293413050023,56.20088354915447,4.2654030742871605,-6.204792947969542,-0.4157202198218065,-5.789072728147736,4.8387084369480915,4.72528730183579,49.620720501827776,1
410,2014-01-07,57.70000076293945,58.54999923706055,57.22000122070313,57.91999816894531,77207400,0,0,-470591285.1671132,2513198600,0.36853342753038915,34374224.58820937,80.09662729090815,3.8414679220154575,0.5914282080498025,4303414.449576365,669.2064079063856,55.64224022219236,1.7442488367997835,54.484000015258786,59.793008179017306,49.174991851500266,19.48832010231143,0.8236007600385763,0.0,0.0,56.121333312988284,57.858333969116224,54.38433265686031,6.190161756994321,1.0177501947427434,1.0,0.0,47.7400016784668,58.58000183105469,53.16000175476074,19.895749485265473,0.9391140541679965,3.530996336126133,1.8696535030943906,1.8524559203991329,0.01719758269525773,55.984999656677246,52.899230663593,55.46190243778156,53.59224893468717,32.202320567024884,34.99003700859818,15.689709558324042,1.1144974483327061,0.7891267959159509,0.3253706524167552,0.551253075635404,24.729171565309336,117.8175780342915,0.5659992218017607,161.5203175486172,150.71742074191073,10.802896806706457,56.005001068115234,52.420000076293945,54.21250057220459,51.06500053405762,47.454999923706055,48.630001068115234,68.0,8.0,60.0,53.43000030517578,,1.0,0.0,38.38864886757203,67.00319014353273,0.5648555994328055,0.38683488933136684,0.2557207416403929,27.76046127446393,53.743989230700016,87.18439870759576,69.1069695723696,-12.815601292404237,4.348999887354239,56.27659750129275,4.228897763229559,-4.3040180302730695,-1.1933797819120593,-3.11063824836101,1.2587367069972988,1.250880474009275,51.50405143205812,0
411,2014-01-08,57.599998474121094,58.40999984741211,57.22999954223633,58.22999954223633,56682400,0,0,-431201845.6067731,2569881000,0.3707180022463961,31973852.767240986,79.75166945605285,-0.13531651804542721,0.4960767898369419,1275215.3428287955,672.7881570780794,55.8312557824824,1.6878239836373834,54.953499984741214,59.8258097448792,50.081190224603226,17.73248204933578,0.8362367869445888,0.0,0.0,56.198999913533534,57.76700070699057,54.63099912007645,5.580173297993022,1.1476398599980795,1.0,0.0,48.540000915527344,58.58000183105469,53.560001373291016,18.269993573321305,0.965139217440004,3.530996336126133,1.9519775140467601,1.8723602391286585,0.07961727491810167,56.24999968210856,53.33076917208158,55.887763530774606,53.935786016727846,32.622363399027186,33.26281187908195,14.91521307473104,1.0784555817522308,0.8393523662754279,0.2391032154768029,0.5543851546464467,24.823081857676815,118.48578346453898,0.16649894714355895,159.88757059246518,154.96921657315076,4.918354019314421,55.989999771118164,52.420000076293945,54.204999923706055,51.06500053405762,47.295000076293945,49.19000053405762,100.0,4.0,96.0,53.53240028381347,,0.0,0.0,59.58796845243489,67.76880322889647,0.600731413295789,0.5489852271036576,0.3944146426536826,28.987585822008395,61.06286668159466,93.20384106568537,85.34986837049587,-6.7961589343146365,4.727176251130942,56.29401549471486,5.776567391911885,-5.222340887116336,-1.9991720029529145,-3.2231688841634214,0.5352233824089225,0.5337961523778745,52.31493654061934,0
412,2014-01-09,58.6500015258789,58.959999084472656,56.6500015258789,57.22000122070313,92253300,0,0,-477927519.26716787,2477627700,0.31164927270561105,14095348.349649651,71.3312200700539,-0.03755806401320636,0.4712711512737699,-1296754.4131772453,672.7881570780794,56.03717194107669,1.7500413411330207,55.30200004577637,59.75805394780684,50.84594614374589,16.1153444661747,0.715212968367909,0.0,0.0,56.1783332824707,57.810333633422864,54.546332931518506,5.81007037978968,0.819138392839405,0.0,0.0,49.0099983215332,58.959999084472656,53.98499870300293,17.992117382198323,0.8251258562461166,3.5612956704248213,1.913661958356684,1.8806205829742637,0.03304137538242036,56.42499987284342,53.72153839698205,56.09272317537899,54.17906121702231,32.50499335326437,30.127493605248155,15.87599026261561,1.0741961581007662,0.8470732898139286,0.2271228682868376,0.5542243260366699,25.030483909014702,94.58756951763233,2.4680004119873047,153.35122241769855,156.5225747217355,-3.171352304036958,56.19499969482422,52.60999870300293,54.402499198913574,51.2549991607666,46.97249984741211,49.19000053405762,96.0,12.0,84.0,53.63275226287841,,0.0,0.0,75.01424351124027,62.66706179554172,0.3616692426784338,0.5090854184690095,0.481635178301344,28.478059532324846,59.673832435332535,68.53529389041275,82.97451122123141,-31.46470610958725,5.010558689341828,56.3049609881394,3.8098736021629165,-1.6746602161135555,-1.934269645585043,0.25960942947148746,-1.734498247420746,-1.7497169032257176,49.67303663576228,1
413,2014-01-10,57.13000106811523,58.29999923706055,57.06000137329102,57.93999862670898,42449500,0,0,-460126200.2933238,2520077200,0.3528008817605439,16447945.712020434,78.59190141590165,-0.36513912524571956,0.46986057017728566,-1065991.1999957713,681.2538284788762,56.22225203202978,1.6990369933966711,55.72999992370605,59.40443508030988,52.055564767102226,13.186560781030328,0.8007263169457535,0.0,0.0,56.17233327229818,57.82733319600425,54.51733334859207,5.892580305266634,1.0340378960418426,1.0,0.0,50.65999984741211,58.959999084472656,54.80999946594238,14.89323389273853,0.8771083672864393,3.5549961253233873,1.919270225365132,1.8883505114524375,0.030919713912694435,56.4391663869222,54.1526922079233,56.376919398660526,54.457649173295394,32.3960068821989,28.57067751086965,15.055610131467532,1.1000837060702893,0.8588776357827488,0.24120607028754049,0.5534261593027059,25.036560596435738,90.54252738459068,2.229999160766603,150.35905938579526,156.68494585786655,-6.325886472071289,56.19499969482422,52.60999870300293,54.402499198913574,51.2549991607666,46.68499946594238,49.19000053405762,92.0,8.0,84.0,53.84584213574218,,0.0,0.0,85.14068867382989,64.70680087743449,0.45724924389572197,0.4732166332899816,0.5104290929542156,28.66150215868956,59.0987565051635,81.55514135767369,81.09809210459072,-18.44485864232631,5.212382249271165,56.31452446992938,0.2942672106599567,-4.74060771897952,-2.4955372602639385,-2.2450704587155816,1.2582967330404982,1.2504459683785107,51.5563675659926,0
414,2014-01-13,57.90999984741211,58.25,55.38000106811523,55.90999984741211,63010900,0,0,-499864826.766402,2457066300,0.29275908996416994,-4174910.8300391994,66.98147401232075,-3.9398713860454686,0.18515302979638776,-1673523.3447760786,681.2538284788762,56.63388551148553,1.8161331872454813,55.93399982452392,59.14328211997899,52.724717529068855,11.475246917879018,0.4962608497940798,0.0,0.0,56.21133333841961,57.910333124796566,54.51233355204259,6.04504353649888,0.4113203269877849,0.0,0.0,51.34000015258789,58.959999084472656,55.14999961853027,13.623196903118348,0.599737576825861,3.704727226215129,1.7398549168339343,1.8586513925287371,-0.11879647569480278,56.26833311716715,54.43307685852051,56.30508562154538,54.565230704711446,30.916195631415302,25.310637866505996,20.016983857090352,1.0166473199649109,0.8699186847787251,0.14672863518618573,0.5433958350076423,25.237575170456314,30.903355125487685,1.7959997177124052,145.8923632827928,155.8188764170272,-9.926513134234426,56.43499946594238,53.334999084472656,54.88499927520752,51.2549991607666,46.989999771118164,49.19000053405762,88.0,4.0,84.0,54.0504084136914,,0.0,0.0,54.291723754984574,55.499705306880905,0.02581455028550109,0.28157767895321895,0.4212932435707361,25.848669460225405,52.4282423507671,44.84629456919435,64.9789099390937,-55.15370543080565,5.157911962621348,56.311103077822004,-3.536920754730889,-4.684058820099781,-2.933241572231107,-1.750817247868674,-3.5036224152775297,-3.5664716329869783,46.246404700170075,1
415,2014-01-14,56.459999084472656,57.77999877929688,56.099998474121094,57.7400016784668,37503600,0,0,-464146982.71664774,2494569900,0.27911150940130164,6226027.38441534,64.4245841360858,0.5599378027728013,-0.23262201621150688,-980125.8862865658,703.5520892002463,56.59327851719718,1.8215197617094105,56.15499992370606,59.21928742331217,53.09071242409995,10.913676444731001,0.7586248442687703,0.0,0.0,56.52133331298829,58.213333129882834,54.8293334960937,5.987119261766435,0.8601266245156066,0.0,0.0,52.90999984741211,58.959999084472656,55.93499946594238,10.773749880296082,0.7983475107678514,3.711547172814079,1.7254430130052043,1.8320097166240308,-0.10656670361882647,56.26916662851969,54.79461537874662,56.52584193799483,54.80039892498962,29.542085184259104,23.434349636447173,18.53311642512662,1.0028571304009894,0.9926532044702653,0.010203925930724167,0.5334581457412234,25.355185028430014,56.99004245823451,-0.7150012969970803,145.1720065164698,154.38530027854506,-9.213293762075267,56.5049991607666,53.334999084472656,54.91999912261963,51.2549991607666,46.989999771118164,49.19000053405762,84.0,4.0,80.0,54.24679204052265,,0.0,0.0,33.97989154668019,60.90079162297275,0.27890370332937836,0.25398916583686715,0.336261159360022,25.191288884268076,58.223747298153164,77.93855921680729,68.11333171455856,-22.0614407831927,4.665235205257645,56.43767637834798,0.017325716801973996,-7.810244788656137,-3.9086422155161133,-3.9016025731400235,3.273120794221196,3.2206950994798866,51.03322618321224,0
